Season,Rank,Player,TACKLE,ASSIST,SACK,TFL,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
2011,16,Yeremiah Bell (MIA),81,26,2,2,4,1,0,1,0,16,169.3,10.6,0.00%
2011,17,Kyle Arrington (NE),60,17,0,1,15,7,0,1,0,16,167.1,10.4,0.00%
2011,17,Earl Thomas III (SEA),67,25,0,6,7,2,1,2,0,16,167.1,10.4,1.10%
2011,19,DeAngelo Hall (WAS),65,25,0,3,16,3,1,0,0,16,167,10.4,0.00%
2011,20,Ronde Barber (TB),67,12,1,6,9,3,1,1,0,16,165.4,10.3,0.00%
2011,21,Eric Wright (DET),68,7,0,3,16,4,1,0,0,16,163,10.2,0.00%
2011,22,Lardarius Webb (BAL),54,13,1,1,20,5,1,0,1,16,162.5,10.2,0.00%
2011,23,Antrel Rolle (NYG),82,14,0,2,4,2,1,0,0,16,158.9,9.9,0.00%
2011,24,Brandon Browner (SEA),51,3,0,1,23,6,0,0,2,16,157.9,9.9,0.00%
2011,25,Ryan Clark (PIT),71,29,1,5,5,1,0,0,0,16,157.8,9.9,0.00%
2011,26,Tramon Williams Sr. (GB),53,11,0,2,22,4,0,1,1,15,156,10.4,1.00%
2011,27,Dawan Landry (JAC),71,26,0.5,1,4,2,1,1,0,16,154.6,9.7,0.00%
2011,28,Devin McCourty (NE),63,22,0,5,13,2,0,0,0,14,153.4,11,3.30%
2011,29,Jordan Babineaux (TEN),68,21,0,2,7,1,1,1,1,15,152.5,10.2,0.00%
2011,30,Tim Jennings (CHI),69,7,0,4,10,2,1,1,0,16,151.9,9.5,0.00%
2011,31,Bernard Pollard (BAL),55,20,2,2,13,1,3,1,0,16,151.4,9.5,0.00%
2011,32,Richard Marshall (ARI),63,6,2,5,11,3,0,0,0,16,151.2,9.5,0.00%
2011,33,Kenny Phillips (NYG),59,23,0,1,11,4,1,0,0,15,148.9,9.9,0.00%
2011,34,Thomas DeCoud (ATL),66,19,0,2,6,4,0,0,0,16,147.7,9.2,0.00%
2011,35,Sean Jones (TB),71,16,1,3,3,0,1,2,0,16,147.1,9.2,0.00%
2011,36,Eric Smith (NYJ),60,23,2.5,5,4,1,0,1,0,16,145,9.1,0.00%
2011,37,Cortland Finnegan (TEN),58,17,1,6,11,1,0,1,0,16,144.6,9,0.00%
2011,38,Cary Williams (BAL),61,17,0,1,18,0,2,0,0,16,142.1,8.9,0.00%
2011,39,Dashon Goldson (SF),52,12,0,1,9,6,1,1,0,14,141.3,10.1,0.00%
2011,40,Brandon Flowers (KC),47,12,0,2,20,4,0,0,1,16,140.8,8.8,0.00%
2011,41,Jabari Greer (NO),60,11,0,3,18,1,0,0,0,16,138.1,8.6,0.00%
2011,42,Chris Houston (DET),44,10,0,2,14,5,0,0,2,14,136.9,9.8,0.00%
2011,42,Malcolm Jenkins (NO),63,14,1,0,9,0,1,1,1,15,136.9,9.1,8.10%
2011,44,Nate Clements (CIN),49,6,1,4,12,2,2,2,0,15,136.2,9.1,0.00%
2011,45,Charles Godfrey (CAR),62,18,1,0,7,2,1,0,0,14,135.3,9.7,0.00%
2011,46,Adrian Wilson (ARI),48,17,0,8,14,1,1,0,0,16,135.1,8.4,0.00%
2011,47,Joe Haden (CLE),53,12,1,2,19,0,1,1,0,15,134.3,9,1.10%
2011,48,Michael Griffin (TEN),59,16,0,3,7,2,1,0,0,16,133,8.3,5.00%
2011,49,Matt Giordano (OAK),52,14,1,1,5,5,1,0,0,15,131.8,8.8,0.00%
2011,50,Carlos Rogers (SF),40,3,0,2,18,6,0,0,1,16,130.4,8.1,0.00%
2010,1,Terrell Thomas (NYG),81,20,1,3,21,5,4,1,0,16,224.9,14.1,0.00%
2010,2,DeAngelo Hall (WAS),65,30,0,4,16,6,2,2,2,16,212.3,13.3,0.00%
2010,3,Charles Woodson (GB),76,16,2,7,13,2,5,0,1,16,207.4,13,0.00%
2010,4,Michael Griffin (TEN),86,21,0,2,12,4,2,2,0,16,204.1,12.8,5.00%
2010,5,Kerry Rhodes (ARI),78,12,1,3,12,4,0,4,2,16,203.9,12.7,0.00%
2010,6,Donte Whitner (BUF),95,43,0.5,1,7,1,1,1,0,16,203.1,12.7,1.00%
2010,7,Quintin Mikell (PHI),77,11,1,5,15,3,1,3,1,15,199.9,13.3,0.00%
2010,8,Roman Harper (NO),72,21,3,5,8,1,6,1,0,15,193.6,12.9,1.00%
2010,9,Bernard Pollard (HOU),82,30,2.5,3,5,0,4,0,0,15,186.9,12.5,0.00%
2010,10,Michael Huff (OAK),68,16,4,7,7,3,3,0,0,16,185.3,11.6,0.00%
2010,11,Cortland Finnegan (TEN),82,18,1,4,9,2,1,0,1,16,184.3,11.5,0.00%
2010,12,Charles Tillman (CHI),71,11,0,1,14,5,3,2,0,16,183.5,11.5,0.10%
2010,12,Eric Berry (KC),72,15,2,5,9,4,1,0,1,16,183.5,11.5,0.00%
2010,14,Nate Clements (SF),72,10,1,8,10,3,3,0,0,16,181.8,11.4,0.00%
2010,15,Chris Hope (TEN),87,14,1,6,5,1,1,1,0,16,180.9,11.3,0.00%
2010,16,Devin McCourty (NE),60,12,1,3,17,7,2,0,0,16,179.3,11.2,3.30%
2010,17,Yeremiah Bell (MIA),83,18,1.5,4,5,1,2,1,0,16,178.9,11.2,0.00%
2010,18,T.J. Ward (CLE),80,25,0,4,10,2,1,0,0,16,178.3,11.1,0.10%
2010,19,Brent Grimes (ATL),70,11,0,2,23,5,0,0,0,16,177.9,11.1,0.00%
2010,20,Gregory Toler (ARI),79,8,1,2,9,2,2,1,1,14,175.1,12.5,0.00%
2010,21,Ronde Barber (TB),66,16,1,10,13,3,0,0,0,16,174.8,10.9,0.00%
2010,22,Antoine Winfield (MIN),73,18,2,3,5,2,2,1,1,16,174.4,10.9,0.00%
2010,23,Alterraun Verner (TEN),78,15,0,1,11,3,1,2,0,16,174.3,10.9,0.00%
2010,24,Eric Weddle (LAC),79,16,0.5,4,10,2,0,0,1,16,173.9,10.9,6.10%
2010,25,Glover Quin (HOU),71,14,0,3,14,3,1,2,0,16,172.9,10.8,0.00%
2010,26,Dawan Landry (BAL),83,25,1,2,4,0,1,1,1,16,172.7,10.8,0.00%
2010,27,Adrian Wilson (ARI),76,12,2,6,9,2,0,0,0,16,169.8,10.6,0.00%
2010,28,Troy Polamalu (PIT),49,14,1,6,11,7,1,1,1,14,168.7,12,0.00%
2010,29,Craig Dahl (LAR),77,9,1,6,6,2,1,1,0,15,168.5,11.2,0.00%
2010,30,Abram Elam (CLE),63,14,2,3,10,2,2,2,1,16,167.7,10.5,0.00%
2010,31,Richard Marshall (CAR),74,14,1,3,7,3,1,1,0,16,166.9,10.4,0.00%
2010,32,Antrel Rolle (NYG),76,11,0.5,7,4,1,1,2,0,16,165.2,10.3,0.00%
2010,33,Terence Newman (DAL),77,2,0,2,9,5,0,1,0,16,164.6,10.3,0.00%
2010,34,Charles Godfrey (CAR),69,14,0,3,8,5,1,0,0,16,162.6,10.2,0.00%
2010,35,Patrick Chung (NE),67,21,0,4,9,3,0,0,1,14,160.9,11.5,1.00%
2010,36,Bryant McFadden (PIT),74,7,2,1,10,2,2,0,0,16,159.9,10,0.00%
2010,36,Oshiomogho Atogwe (LAR),64,9,2,5,9,3,2,0,0,15,159.9,10.7,0.00%
2010,38,Antoine Bethea (IND),77,29,0.5,1,5,1,1,0,0,16,158.6,9.9,14.70%
2010,39,Tramon Williams Sr. (GB),48,7,1,2,20,6,1,2,0,16,158.5,9.9,1.00%
2010,40,LaRon Landry (WAS),66,19,1,6,8,1,1,1,0,9,157.5,17.5,0.00%
2010,41,Jairus Byrd (BUF),61,27,1,2,2,1,3,2,1,16,154.9,9.7,0.00%
2010,42,William Moore (ATL),58,13,0,5,8,5,1,1,0,16,154.5,9.7,0.00%
2010,43,Gerald Sensabaugh (DAL),57,12,2,3,10,5,0,0,0,16,150.3,9.4,0.00%
2010,43,Antoine Cason (LAC),57,10,0,3,17,4,1,0,0,16,150.3,9.4,0.00%
2010,45,Lawyer Milloy (SEA),60,27,4,6,3,0,1,0,0,16,150.1,9.4,0.00%
2010,46,Bradley Fletcher (LAR),61,10,0,3,11,4,0,1,0,16,147.2,9.2,0.00%
2010,46,Earl Thomas III (SEA),60,12,0,1,7,5,1,0,0,16,147.2,9.2,1.10%
2010,48,Marcus Trufant (SEA),65,15,0,1,8,1,1,2,1,16,146.6,9.2,0.00%
2010,49,Deon Grant (NYG),47,12,1,5,10,3,2,3,0,16,146.3,9.1,0.00%
2010,50,Louis Delmas (DET),62,22,2,4,1,0,2,2,0,15,145.4,9.7,0.00%
2009,1,Charles Woodson (GB),66,8,2,9,18,9,4,1,3,16,245.7,15.4,0.00%
2009,2,Brian Dawkins (DEN),95,21,0,6,10,2,1,3,0,16,214.6,13.4,0.00%
2009,3,Bernard Pollard (HOU),82,20,1.5,4,7,4,1,3,2,13,212.9,16.4,0.00%
2009,4,Yeremiah Bell (MIA),92,22,1.5,3,8,3,0,0,0,16,195.3,12.2,0.00%
2009,5,Adrian Wilson (ARI),62,13,2,11,13,5,1,2,0,16,195,12.2,0.00%
2009,6,Terrell Thomas (NYG),70,15,1,6,13,5,1,0,1,16,190.1,11.9,0.00%
2009,7,Roman Harper (NO),81,18,1.5,11,5,0,2,0,0,16,184.4,11.5,1.00%
2009,8,Dashon Goldson (SF),76,18,2,1,6,4,3,1,0,16,183.3,11.5,0.00%
2009,9,Darren Sharper (NO),51,20,0.5,1,15,9,0,0,3,14,181.8,13,0.00%
2009,10,Brandon Flowers (KC),58,7,0,4,23,5,2,2,0,15,178,11.9,0.00%
2009,11,Louis Delmas (DET),63,28,1,7,8,2,0,1,2,15,175.4,11.7,0.00%
2009,12,Mike Brown (KC),76,24,2,3,3,3,0,1,0,16,171.4,10.7,0.00%
2009,13,Jordan Babineaux (SEA),75,29,1.5,3,6,2,1,0,0,16,171.2,10.7,0.00%
2009,14,Charles Tillman (CHI),66,13,0,3,7,2,6,1,1,15,171.1,11.4,0.10%
2009,15,Johnathan Joseph (CIN),58,11,0,2,20,6,1,0,1,16,170.5,10.7,1.00%
2009,16,Erik Coleman (ATL),81,34,0,3,5,0,2,0,0,16,170.3,10.6,0.00%
2009,17,Antoine Bethea (IND),70,25,0,2,5,4,2,1,0,16,168.6,10.5,14.70%
2009,18,Ronde Barber (TB),69,8,2,9,6,0,2,1,0,16,167.3,10.5,0.00%
2009,19,Dawan Landry (BAL),65,19,0,5,8,4,1,0,1,16,166.7,10.4,0.00%
2009,20,George Wilson (BUF),62,29,2,4,6,4,1,0,0,16,166,10.4,0.00%
2009,21,Eric Weddle (LAC),68,14,1.5,7,7,2,0,0,1,13,162.9,12.5,6.10%
2009,22,Leon Hall (CIN),52,13,0,0,24,6,2,0,0,16,162,10.1,0.00%
2009,23,Brandon Meriweather (NE),53,29,0,3,9,5,2,0,1,16,161.6,10.1,0.00%
2009,24,Dominique Rodgers-Cromartie (ARI),48,2,0,1,25,6,3,0,1,16,161.5,10.1,1.00%
2009,25,Tanard Jackson (TB),59,10,0,3,8,5,1,1,2,12,160.8,13.4,0.00%
2009,26,LaRon Landry (WAS),78,12,1,3,6,1,2,0,0,15,159.7,10.6,0.00%
2009,27,Darrelle Revis (NYJ),47,7,0,0,31,6,0,0,1,16,158.5,9.9,0.00%
2009,28,Quintin Mikell (PHI),66,20,0,2,14,2,0,2,0,16,158.3,9.9,0.00%
2009,29,Richard Marshall (CAR),70,11,0,0,9,4,0,2,0,16,155,9.7,0.00%
2009,30,Chris Hope (TEN),66,14,2,3,7,3,1,0,0,16,154.7,9.7,0.00%
2009,31,Antrel Rolle (ARI),60,11,1.5,3,8,4,1,0,0,15,154,10.3,0.00%
2009,32,Champ Bailey (DEN),62,10,0,3,15,3,1,0,0,16,149.5,9.3,0.00%
2009,33,Reed Doughty (WAS),68,13,2,6,3,1,0,1,0,15,148.7,9.9,0.00%
2009,34,Cedric Griffin (MIN),60,13,0,3,6,4,3,0,0,16,148.5,9.3,0.00%
2009,35,Danieal Manning (CHI),69,19,1,1,2,1,2,2,0,15,148.4,9.9,0.00%
2009,36,Terence Newman (DAL),52,5,0,2,18,3,3,0,1,16,147,9.2,0.00%
2009,36,Thomas DeCoud (ATL),57,11,2,3,7,3,2,1,0,16,147,9.2,0.00%
2009,38,Jim Leonhard (NYJ),54,22,2.5,9,5,1,1,0,0,16,146.9,9.2,0.00%
2009,39,Aqib Talib (TB),56,8,0,2,15,5,0,1,0,15,146.8,9.8,1.00%
2009,40,Jacob Lacey (IND),63,15,0,0,13,3,0,0,1,16,146.6,9.2,0.00%
2009,41,Michael Lewis (SF),71,11,1,3,2,1,2,1,0,15,146.5,9.8,0.00%
2009,42,Ryan Clark (PIT),68,21,0,0,8,3,0,0,0,15,145.3,9.7,0.00%
2009,43,Abram Elam (CLE),72,17,1,3,2,0,1,1,0,16,143.5,9,0.00%
2009,44,Oshiomogho Atogwe (LAR),58,16,1,1,5,2,3,2,0,12,143.3,11.9,0.00%
2009,45,Brent Grimes (ATL),56,4,0,1,13,6,0,1,0,16,143.1,8.9,0.00%
2009,46,Derek Cox (JAC),58,14,0,1,11,4,0,1,0,16,140.7,8.8,0.00%
2009,47,Deon Grant (SEA),58,17,0,2,8,3,1,1,0,16,140,8.8,0.00%
2009,48,William Gay (PIT),67,8,1,4,10,0,1,0,0,16,139.7,8.7,0.10%
2009,49,Chinedum Ndukwe (CIN),60,25,2,4,5,1,0,0,0,15,139.4,9.3,0.00%
2009,50,Gibril Wilson (MIA),71,20,1,1,7,0,0,0,0,16,138.9,8.7,0.00%
2008,1,Antoine Winfield (MIN),77,13,2,12,11,2,4,2,1,16,226,14.1,0.00%
2008,2,Yeremiah Bell (MIA),100,20,1,3,10,0,3,1,0,16,207.9,13,0.00%
2008,3,Eric Weddle (LAC),103,22,1,3,5,1,0,1,1,16,205.2,12.8,6.10%
2008,4,Chris Gamble (CAR),83,10,0,4,19,3,1,2,1,16,203.8,12.7,0.00%
2008,5,Charles Tillman (CHI),81,12,0,1,17,3,4,0,1,15,195.8,13.1,0.10%
2008,6,Oshiomogho Atogwe (LAR),75,7,0,1,5,5,6,3,1,16,195,12.2,0.00%
2008,7,Charles Woodson (GB),51,12,3,4,17,7,1,1,2,16,188.3,11.8,0.00%
2008,8,Brian Dawkins (PHI),64,11,3,11,7,1,6,1,0,16,187.5,11.7,0.00%
2008,9,Quentin Jammer (LAC),73,13,0,1,19,2,3,2,0,16,180.6,11.3,0.00%
2008,10,Josh Wilson (SEA),69,7,1,3,9,4,3,2,1,16,179.9,11.2,0.00%
2008,11,Michael Lewis (SF),76,20,2,9,7,0,1,1,0,16,178.4,11.2,0.00%
2008,12,Nick Collins (GB),58,11,0,1,15,7,1,0,3,16,177.5,11.1,0.00%
2008,13,Brandon McDonald (CLE),63,11,0,5,16,5,1,0,1,16,174.5,10.9,0.00%
2008,14,Ronde Barber (TB),65,8,2,5,12,4,0,1,1,16,172.3,10.8,0.00%
2008,15,DeAngelo Hall (WAS),63,11,0.5,1,21,5,0,2,0,15,172,11.5,0.00%
2008,16,Jarrad Page (KC),62,22,0,3,12,4,2,2,0,16,171.2,10.7,0.00%
2008,17,Gibril Wilson (OAK),97,36,1.5,3,3,2,1,3,0,16,169.1,10.6,0.00%
2008,18,Troy Polamalu (PIT),54,19,0,5,17,7,0,0,0,16,168.5,10.5,0.00%
2008,19,Bernard Pollard (KC),79,19,0,1,1,1,3,3,0,16,166.2,10.4,0.00%
2008,20,Erik Coleman (ATL),80,15,0,1,6,3,2,0,0,16,166.1,10.4,0.00%
2008,21,Cortland Finnegan (TEN),57,12,1,4,17,5,0,0,1,16,165.3,10.3,0.00%
2008,22,Kevin Payne (CHI),74,15,1,3,7,4,0,0,0,16,164.7,10.3,0.00%
2008,23,Eric Wright (CLE),61,5,0,3,13,3,2,3,1,16,163.3,10.2,0.00%
2008,24,Brandon Meriweather (NE),57,20,2,5,9,4,2,0,0,16,162.8,10.2,0.00%
2008,25,Cedric Griffin (MIN),74,11,0,2,14,1,3,0,0,16,162.7,10.2,0.00%
2008,26,Ed Reed (BAL),34,7,1,1,16,9,1,2,3,16,161.9,10.1,0.00%
2008,27,Quintin Mikell (PHI),62,24,2,2,9,3,2,0,0,16,160.9,10.1,0.00%
2008,28,Kerry Rhodes (NYJ),60,24,1,9,5,2,0,2,0,16,160.4,10,0.00%
2008,29,Leon Hall (CIN),57,14,0,1,24,3,0,1,1,16,159.9,10,0.00%
2008,30,Michael Griffin (TEN),47,17,1,2,11,7,1,1,1,16,157.9,9.9,5.00%
2008,31,Antoine Bethea (IND),74,27,0,2,4,2,0,1,0,16,156.5,9.8,14.70%
2008,32,Darrelle Revis (NYJ),45,13,1,2,16,5,1,2,1,16,153.6,9.6,0.00%
2008,33,Adrian Wilson (ARI),59,14,2.5,7,5,2,2,0,0,15,152.4,10.2,0.00%
2008,34,Brandon Flowers (KC),61,7,0,3,13,2,1,2,1,14,151.9,10.9,0.00%
2008,35,Chris Hope (TEN),63,15,1,3,8,4,0,0,0,16,149.4,9.3,0.00%
2008,35,Ron Bartell (LAR),54,3,1,2,20,3,2,1,0,16,149.4,9.3,0.00%
2008,37,Antrel Rolle (ARI),78,11,0,1,5,1,0,0,1,16,146.5,9.2,0.00%
2008,38,Lawyer Milloy (ATL),76,16,0,1,5,1,1,0,0,15,145.3,9.7,0.00%
2008,38,Corey Graham (CHI),69,12,0,3,8,1,1,1,0,16,145.3,9.1,0.00%
2008,40,Jason Craft (LAR),53,8,3,7,6,1,1,3,0,15,145.1,9.7,0.00%
2008,41,Terrence McGee (BUF),61,5,0,3,18,3,0,0,0,14,144.8,10.3,0.00%
2008,42,Corey Webster (NYG),48,2,1,3,24,3,2,0,0,16,144.1,9,0.00%
2008,43,Roman Harper (NO),73,7,0,4,9,0,1,0,0,15,142.5,9.5,1.00%
2008,44,Brandon Carr (KC),70,3,0,3,6,2,0,2,0,16,141.9,8.9,1.00%
2008,45,Dwight Lowery (NYJ),54,10,0,1,16,1,5,0,0,16,140.2,8.8,0.00%
2008,46,Brodney Pool (CLE),59,5,1,4,6,3,1,1,0,15,138.5,9.2,0.00%
2008,47,Daniel Bullocks (DET),63,30,0,2,1,0,1,1,1,16,137.9,8.6,0.00%
2008,48,Tramon Williams Sr. (GB),49,4,0,1,14,5,2,1,0,16,137.1,8.6,1.00%
2008,48,Chris Horton (WAS),53,19,1,5,5,3,0,1,0,14,137.1,9.8,0.00%
2008,50,Melvin Bullitt (IND),53,12,0,3,9,4,1,0,0,15,133.7,8.9,0.00%
2007,1,Nate Clements (SF),77,15,1,1,14,4,3,0,0,16,186.4,11.7,0.00%
2007,2,Marcus Trufant (SEA),78,7,0,0,15,7,0,0,1,16,185.9,11.6,0.00%
2007,3,Chris Harris (CAR),74,19,0,0,5,1,8,3,0,15,182,12.1,0.00%
2007,4,Oshiomogho Atogwe (LAR),66,9,0,0,12,8,0,1,1,16,174,10.9,0.00%
2007,5,Sean Jones (CLE),69,27,0.5,0,10,5,1,0,0,16,170.2,10.6,0.00%
2007,6,Sammy Knight (JAC),79,14,0,0,11,4,1,0,0,16,169.8,10.6,0.00%
2007,7,Roman Harper (NO),68,14,4,0,8,3,2,0,1,16,169.6,10.6,1.00%
2007,8,Ike Taylor (PIT),69,10,1,0,16,3,1,1,1,16,168.4,10.5,0.00%
2007,9,Darrelle Revis (NYJ),76,12,0,0,17,3,1,0,0,16,167.8,10.5,0.00%
2007,10,Michael Lewis (SF),74,29,1.5,0,5,2,1,1,0,16,164.6,10.3,0.00%
2007,11,DeAngelo Hall (ATL),63,7,0,0,16,5,1,1,1,16,163,10.2,0.00%
2007,12,Atari Bigby (GB),64,20,0,0,9,5,3,0,0,16,161.9,10.1,0.00%
2007,13,Cortland Finnegan (TEN),78,15,1,0,13,1,1,0,0,16,160.9,10.1,0.00%
2007,14,Bob Sanders (IND),72,25,3.5,0,6,2,0,0,0,15,160.1,10.7,0.00%
2007,15,Cedric Griffin (MIN),80,9,0,0,10,0,2,1,1,16,160,10,0.00%
2007,16,Terrence McGee (BUF),67,10,0,0,21,4,0,0,0,15,159.7,10.6,0.00%
2007,16,Clinton Hart (LAC),65,17,1,1,9,5,0,1,0,16,159.7,10,0.00%
2007,18,Richard Marshall (CAR),65,9,1,2,11,3,0,2,1,16,159,9.9,0.00%
2007,19,Jermaine Phillips (TB),68,13,1,0,7,4,3,0,0,15,158.5,10.6,0.00%
2007,20,Charles Tillman (CHI),67,9,0,0,13,3,4,0,0,15,158,10.5,0.10%
2007,21,Kelvin Hayden (IND),71,12,0,0,10,3,2,1,0,16,157.8,9.9,0.00%
2007,22,Kerry Rhodes (NYJ),52,16,2,0,10,5,2,1,1,16,156.4,9.8,0.00%
2007,23,Antonio Cromartie (LAC),33,4,0,0,18,10,0,2,2,16,155.6,9.7,0.00%
2007,24,Sam Madison (NYG),61,7,1,1,14,4,1,1,0,16,152.4,9.5,0.00%
2007,25,Bernard Pollard (KC),73,16,1,0,7,2,1,0,0,16,150.2,9.4,0.00%
2007,26,Gibril Wilson (NYG),70,14,0,0,7,4,0,1,0,13,150.1,11.5,0.00%
2007,27,Michael Huff (OAK),75,12,1,0,10,1,1,0,0,16,149.8,9.4,0.00%
2007,28,Roderick Hood (ARI),51,6,0,0,21,5,0,0,2,16,149.6,9.4,0.00%
2007,29,Lawyer Milloy (ATL),77,14,0,1,6,2,0,0,0,16,147.8,9.2,0.00%
2007,30,C. C. Brown (HOU),64,19,0,0,8,1,2,3,0,16,147.7,9.2,0.00%
2007,31,Champ Bailey (DEN),66,13,0,0,14,3,0,0,0,15,145,9.7,0.00%
2007,32,Von Hutchins (HOU),77,17,0.5,0,6,1,0,0,0,16,144.6,9,0.00%
2007,33,Roy Williams (DAL),72,17,0,0,5,2,0,1,0,15,142.7,9.5,0.00%
2007,34,Josh Bullocks (NO),65,12,1,0,8,2,2,0,0,14,140.7,10,0.00%
2007,35,Gerald Alexander (DET),59,22,2,0,6,2,0,2,0,16,140.4,8.8,0.00%
2007,36,Kenoy Kennedy (DET),59,29,0,0,5,2,2,1,0,15,140.2,9.3,0.00%
2007,37,Shawn Springs (WAS),57,5,0,0,14,4,1,1,0,16,138.5,8.7,0.00%
2007,38,Ronde Barber (TB),47,10,1,0,14,2,1,2,2,16,137.3,8.6,0.00%
2007,39,Antrel Rolle (ARI),47,10,0,0,10,5,0,0,3,16,136.3,8.5,0.00%
2007,40,Charles Woodson (GB),52,11,0,0,9,4,0,1,2,14,136.2,9.7,0.00%
2007,41,Ron Bartell (LAR),62,3,1,0,9,2,2,1,0,16,134.8,8.4,0.00%
2007,42,Deon Grant (SEA),60,13,0,0,10,3,0,1,0,16,134,8.4,0.00%
2007,43,Ken Lucas (CAR),58,4,0,0,13,2,0,2,1,16,133.7,8.4,0.00%
2007,44,Madieu Williams (CIN),57,13,2,0,7,2,1,1,0,13,132,10.2,0.00%
2007,45,Reggie Nelson (JAC),52,5,1,0,11,5,1,0,0,16,131.4,8.2,0.00%
2007,46,Asante Samuel (NE),43,3,0,0,18,6,0,0,1,16,129.8,8.1,0.00%
2007,47,LaRon Landry (WAS),57,31,1.5,0,7,0,0,1,0,16,129.7,8.1,0.00%
2007,48,Danieal Manning (CHI),68,11,0,0,6,2,0,0,0,16,129.6,8.1,0.00%
2007,49,Leon Hall (CIN),48,13,0,0,12,5,1,0,0,16,128.9,8.1,0.00%
2007,50,Eric Wright (CLE),66,5,1,0,11,1,0,0,0,14,128.5,9.2,0.00%
2006,1,Chris Hope (TEN),89,32,0,0,15,5,0,1,1,16,215.3,13.5,0.00%
2006,2,Champ Bailey (DEN),74,12,0,0,21,10,0,1,1,16,211.7,13.2,0.00%
2006,3,Adrian Wilson (ARI),76,8,5,0,10,4,4,2,2,16,211.2,13.2,0.00%
2006,4,Ronde Barber (TB),85,15,0,0,16,3,2,0,2,16,198.1,12.4,0.00%
2006,5,Kerry Rhodes (NYJ),69,23,5,0,13,4,3,1,0,16,196.5,12.3,0.00%
2006,6,Brian Dawkins (PHI),76,22,1,0,14,4,5,0,0,16,196.1,12.3,0.00%
2006,7,Sean Jones (CLE),71,40,0.5,0,16,5,0,1,0,16,191.8,12,0.00%
2006,8,Jermaine Phillips (TB),83,19,1,0,9,2,3,1,0,16,182.7,11.4,0.00%
2006,9,Asante Samuel (NE),59,5,0,0,24,10,1,0,0,15,182.5,12.2,0.00%
2006,10,Charles Woodson (GB),51,11,1,0,20,8,3,1,1,16,181.1,11.3,0.00%
2006,11,Gibril Wilson (NYG),77,25,0,0,10,2,3,2,0,15,179.6,12,0.00%
2006,12,Antoine Winfield (MIN),74,14,0,0,14,4,0,1,1,16,172.8,10.8,0.00%
2006,13,Charles Tillman (CHI),69,12,0,0,14,5,1,1,1,14,172.7,12.3,0.10%
2006,14,Ken Hamlin (SEA),75,21,2,0,11,3,1,0,0,16,172,10.8,0.00%
2006,15,Darrent Williams (DEN),73,10,0,0,9,4,1,2,1,15,168.7,11.2,0.00%
2006,16,Will Demps (NYG),74,26,1,0,7,2,1,2,0,16,167.5,10.5,0.00%
2006,17,Sean Taylor (WAS),83,25,0,0,7,1,2,0,0,16,167.1,10.4,0.00%
2006,18,Oshiomogho Atogwe (LAR),65,9,1,0,10,3,5,1,0,16,162.4,10.2,0.00%
2006,19,Nate Clements (BUF),55,16,0,0,20,3,2,2,1,16,161.9,10.1,0.00%
2006,20,Nick Collins (GB),66,15,0,0,14,3,2,0,1,16,160.4,10,0.00%
2006,21,Rashean Mathis (JAC),54,7,0,0,21,8,0,0,0,16,158.1,9.9,0.00%
2006,22,Nnamdi Asomugha (OAK),48,3,1,0,19,8,1,0,1,15,156.9,10.5,0.00%
2006,23,Quentin Jammer (LAC),69,7,0,0,18,4,0,0,0,16,155.9,9.7,0.00%
2006,24,Richard Marshall (CAR),56,9,1,0,15,3,2,2,1,16,154.4,9.7,0.00%
2006,25,Antrel Rolle (ARI),79,7,0,0,11,1,2,0,0,16,153.5,9.6,0.00%
2006,26,Dunta Robinson (HOU),70,13,0,0,12,2,1,0,1,16,153.1,9.6,0.00%
2006,27,Corey Chavous (LAR),77,9,1,0,8,1,0,2,0,16,151.5,9.5,0.00%
2006,28,Ty Law (KC),64,5,1,0,9,4,3,0,0,16,149.4,9.3,0.00%
2006,29,Dwight Smith (MIN),63,16,1,0,7,4,1,1,0,15,149.3,10,0.00%
2006,30,Madieu Williams (CIN),63,19,0,0,13,3,1,0,0,16,147.6,9.2,0.00%
2006,31,Dre' Bly (DET),51,8,0,0,18,3,4,1,0,16,144.8,9.1,0.00%
2006,32,Dawan Landry (BAL),46,21,3,0,11,5,0,0,1,16,144.6,9,0.00%
2006,32,Stuart Schweigert (OAK),79,21,0,0,4,0,0,1,0,16,144.6,9,0.00%
2006,34,Donte Whitner (BUF),68,38,0,0,5,1,0,0,0,15,143.4,9.6,1.00%
2006,35,Lawyer Milloy (ATL),72,26,2,0,5,0,0,0,0,16,143.3,9,0.00%
2006,36,Robert Griffith (ARI),61,18,0,0,10,3,1,1,0,16,143.2,9,0.00%
2006,36,Kevin Kaesviharn (CIN),46,14,4,0,9,6,1,0,0,14,143.2,10.2,0.00%
2006,38,Carlos Rogers (WAS),66,12,0,0,17,1,1,0,0,15,142.8,9.5,0.00%
2006,39,Renaldo Hill (MIA),61,22,0,0,9,2,0,1,1,16,141.9,8.9,0.00%
2006,40,Fakhir Brown (LAR),63,4,1,0,10,3,2,0,0,14,139.6,10,0.00%
2006,41,Sammy Knight (KC),73,9,2,0,4,1,1,0,0,16,139.3,8.7,0.00%
2006,42,Adam Jones (TEN),51,12,1,0,12,4,1,0,1,15,137.8,9.2,0.00%
2006,43,Ed Reed (BAL),52,8,0,0,9,5,1,1,1,15,136.7,9.1,0.00%
